,train,val
0,0.3682957701138313,2.5412044611467577
1,0.14478838073694153,2.6139871644929706
2,0.10643435687764197,1.6584940180119472
3,0.11268394731219537,3.5714385616467617
4,0.08664670289302899,1.5733672669570051
5,0.06935241350916442,1.4257979879441147
6,0.051845748976662456,1.1730226297993034
7,0.1636111287289108,1.8412165318567084
8,0.09109123762919019,1.881879988583729
9,0.0642419501658011,1.3851776407019898
10,0.06412690483798451,1.535356354228959
11,0.05394646638560276,1.2609924841688065
12,0.10768560563763048,1.6844274915590598
13,0.07273135110365832,1.547201268685531
14,0.05661461874225874,1.2696056582563366
15,0.04684922532085946,1.1730593460461392
16,0.0515566910832923,1.1266059412350884
17,0.042706006416273826,1.182620183252127
18,0.04023619048568784,1.07473222993527
19,0.03683913541211444,1.103964428165293
20,0.03620334939155358,1.1105221442120798
21,0.02691147317847743,1.1518678656993073
22,0.47129004909996164,1.5428131421764708
23,0.06942484855947904,1.3870897282928913
24,0.05898710297087565,1.1622262739395737
25,0.0550146031976733,1.3194931856698917
26,0.04911992540397984,1.153195661465108
27,0.06025267561700269,1.2834369479233325
28,0.040891092557410726,1.1733373966175173
29,0.034827876351897095,1.1357740442380275
30,0.03754858486045966,1.1250777339186406
31,0.03454294041822979,1.047187077292273
32,0.033972153395402015,1.0483616775019189
33,0.029360940432814352,1.15973942543775
34,0.02975087126544276,1.0211426933297045
35,0.02308880864944778,0.9406404984631197
36,0.02758587156083213,1.122338759076973
37,0.03383629886427315,0.9444681214733847
38,0.04769765114140333,1.7548807817260232
39,0.039145456053415274,1.2037595376025398
40,0.028373003884107614,1.083889334953727
41,0.025079675523767754,0.9208816213496577
42,0.024468137611271135,0.886782685615029
43,0.01950085687216692,1.0286870357116702
44,0.016574830444381627,0.8727728155170629
45,0.018781300745935283,1.1370592259741705
46,0.01760046358917229,0.8339776495116216
47,0.01509015283463307,1.0716897801494372
48,0.0164272667628494,1.033731585692782
49,0.010238115762095183,0.8430315125600408
50,0.010183101703455426,0.9541766520582938
51,0.0179644233897168,1.464465080566148
52,0.053646250339595,0.9317895245414408
53,0.10404437078650276,1.7700804051919443
54,0.035488981833767815,0.9885337323721063
55,0.02526879325410388,0.980158606824862
56,0.019619731021280222,0.8875951291197033
57,0.017712509684381848,0.7691600136108666
58,0.015436493586563807,0.8263390373231316
59,0.01567377855296598,0.8616621842039334
60,0.014740753519527663,1.0244980952323317
61,0.014594366116717532,1.0656583318551216
62,0.012946669978324003,0.9010752512193776
63,0.011064545286700611,0.8806853307301072
64,0.013740935681523857,0.8940833324133408
65,0.008863666760565603,1.1343184654665603
66,0.009896057977846867,0.9789160329640015
67,0.013335976923510604,0.932953016423906
68,0.021763416953902964,0.8275186005088498
69,0.010874842935772181,0.8752111190032508
70,0.009706587181812066,0.8346487093433287
71,0.007747409566030344,0.9200161269652789
72,0.009724459422379116,0.8457091901337173
73,0.025831409436364836,1.102292446236313
74,0.021783582937505885,0.8659039549086708
75,0.018551063116343802,1.5446959940874536
76,0.052246370865494655,0.7670875169822885
77,0.011638712774559745,0.8391251554000706
78,0.017184662407330416,0.7550330262092529
79,0.008837943547694413,0.735836273162255
80,0.006099144223064033,0.8389507833278058
81,0.00567436012434033,0.9081048335870181
82,0.006325751722859977,0.8232759539338779
83,0.007359884766074837,0.8135694125086735
84,0.00422010726147194,0.8889754400366913
85,0.003798029752003356,0.9658709367945535
86,0.00530576850025489,0.8966207716735469
87,0.005798595737286518,0.8667848885654067
88,0.004334090244822841,0.8912588601678291
89,0.0031334930605731908,1.0708208698034378
90,0.006686488380465797,0.8463038465004599
91,0.005511815616792948,1.1327240388331792
92,0.004607017050780418,0.8590876147222843
93,0.003064743709463627,0.9826173914907225
94,0.005562668369308591,0.8611947044940584
95,0.010905020195911152,0.9469671824954572
96,0.008098754865732912,0.8231368372287448
97,0.007644073357730441,1.3007314309707545
98,0.020017149659509337,0.7560369426562307
99,0.00612976323697652,0.8321861804325698
100,0.00411531324661703,0.8063875200227834
101,0.006515813419758805,0.9446789612734509
102,0.007513433762443243,0.9326567365831037
103,0.004273423903780455,0.9757038442033608
104,0.0023938240402934007,1.0933806636422478
105,0.0026384043200984543,0.9880731233541761
106,0.06209526896336623,0.6982344467823189
107,0.008328197335258483,0.6800553099025163
108,0.0065323369901716735,0.7721887691996353
109,0.0037965956170536693,0.7929781778924712
110,0.0032593001865611074,0.8189668768270664
111,0.002575430045354304,0.810108040375594
112,0.0025466777252518866,0.977314003399145
113,0.003437521409719222,0.8655241730148057
114,0.0023490491154753903,0.9562302556513902
115,0.002147760293950498,0.9411612031984825
116,0.009100569278922459,2.84463135995298
117,0.02372711680499264,0.8074488577986008
118,0.004289598724263844,0.8976495791660565
119,0.003590156648421563,0.8499947817752711
120,0.0201013637786956,1.161407469109715
121,0.02313556145621843,0.7629666750366099
122,0.006741095811902662,0.6913706413816257
123,0.0040645721495194504,0.8977403328419435
124,0.003681070586754981,0.8091208329702043
125,0.0027464701074990027,1.1930090168423624
126,0.00426147307658819,1.0998290493672704
127,0.037757967180706016,0.8823592442508115
128,0.00893235688937353,0.7141300387232238
129,0.00515382179534772,0.7048823863176172
130,0.0027504437433806092,0.9722510245567408
131,0.002691947496148244,0.844910394565493
132,0.00264461952473545,0.9301815672031947
133,0.0023389263601032912,0.9160258142576468
134,0.0030196394396845537,0.8992525934739695
135,0.001998005074183793,0.8877750427682862
136,0.0013432582750915903,0.9791538483379462
137,0.0011895233845073724,0.9946282758957443
138,0.00231842737585095,0.8196729506909118
139,0.001569444971418207,1.0269955719036594
140,0.0023239968005216256,1.1059741015659175
141,0.009150344298966547,0.8656333115544833
142,0.002697142517711998,0.9296274990820879
143,0.0027591930075718456,0.8127407305400756
144,0.008789144449315396,0.8145524021210827
145,0.01248372379528603,0.5734090797548407
146,0.0063528358427571005,0.7231081648180815
147,0.0022680721105752316,0.747376643031303
148,0.0019442165523636601,0.7035686753827071
149,0.0049908997054492815,0.6239501421990427
150,0.0023186211784371495,0.6512538538612693
151,0.0006327207386175661,0.6593836232185822
152,0.0020709575465943336,0.7183821656072642
153,0.0010375391351100543,0.7404617029041687
154,0.001013038662251606,0.8490569135348821
155,0.0012576700114879868,0.8206567057255235
156,0.0030034922518034786,0.7989402032203083
157,0.002984127481762313,0.7897657234581497
158,0.0011521566457985658,0.9087620570411216
159,0.0037194933152579854,1.050210874658868
160,0.02130684712481537,0.6509292051710946
161,0.002952153536303463,0.7907514424343809
162,0.002895019646280312,0.7983575048256506
163,0.005162612230616641,0.9924596492218474
164,0.002943653818709382,0.8199415969063814
165,0.0013888040043834946,0.8603625170317531
166,0.000883522546734915,0.8111062666481064
167,0.0008344086569788023,0.8312821222129296
168,0.0019276817373840597,0.8916244373034641
169,0.0012741545753578824,0.7787732961009026
170,0.001007403482932652,0.8343647849890878
171,0.0011646585583184185,0.8695104466610898
172,0.0011465749559737232,1.1309464273549743
173,0.00331363117280742,0.8872290513970583
174,0.0016281367197862645,0.9516364984348394
175,0.0055098592224041175,0.8102794261957436
176,0.00250148320276512,1.9827521037793088
177,0.043016965538016615,0.8856140438097743
178,0.009683198419851343,0.7946167371825846
179,0.008189923264448503,0.7844060606333065
180,0.004619913617873122,0.7048786479905127
181,0.002908688715576878,0.891615495963431
182,0.002075973464847844,0.8722246000320287
183,0.001107704840178967,0.8351369699619857
184,0.0008043864740597839,0.9363056100382843
185,0.0010507420699347424,1.005618171006038
186,0.0010960069757322572,1.1442053856265535
187,0.0011189691072627584,1.0329426774826915
188,0.0011613352441305618,1.0179997221223307
189,0.002094746023012463,0.952127649376535
190,0.0006769766839703989,1.1259419790444127
191,0.002396382300695307,0.8225307993258172
